order_id,supplier_name,supplier_id,product_id,product_name,quantity,unit_cost,order_date,expected_delivery,actual_delivery,transport_mode,weight_kg_total
PO-000349,AsiaSource Co,SUP-003,PRD-00019,Body Lotion 250ml,270,2.39,2025-03-19,2025-04-06,2025-04-09,SEA,215.19
PO-000350,AsiaSource Co,SUP-003,PRD-00019,Body Lotion 250ml,300,2.37,2025-05-22,2025-06-09,2025-06-11,SEA,239.1
PO-000351,AsiaSource Co,SUP-003,PRD-00019,Body Lotion 250ml,336,2.4,2025-07-21,2025-08-13,2025-08-13,SEA,267.79
PO-000352,AsiaSource Co,SUP-003,PRD-00019,Body Lotion 250ml,300,2.48,2025-09-19,2025-10-13,2025-10-13,SEA,239.1
PO-000352,AsiaSource Co,SUP-003,PRD-00019,Body Lotion 250ml,299,2.48,2025-09-19,2025-10-13,2025-10-13,SEA,239.1
PO-000353,AsiaSource Co,SUP-003,PRD-00019,Body Lotion 250ml,408,2.52,2025-11-17,2025-12-06,2025-12-08,SEA,325.18
PO-000354,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,168,8.15,2024-01-24,2024-02-01,2024-02-02,ROAD,94.58
PO-000355,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,180,7.57,2024-02-24,2024-03-03,2024-03-05,ROAD,101.34
PO-000356,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,204,7.9,2024-03-24,2024-04-03,2024-04-04,ROAD,114.85
PO-000357,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,216,8.0,2024-04-19,2024-04-28,2024-04-29,ROAD,121.61
PO-000358,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,228,8.31,2024-05-19,2024-05-30,2024-05-29,ROAD,128.36
PO-000359,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,240,8.27,2024-06-21,2024-07-01,2024-07-02,ROAD,135.12
PO-000360,NordicSupply,SUP-005,PRD-00020,Shower Gel 500ml,252,8.09,2024-07-17,2024-07-29,2024-07-28,ROAD,141.88
PO-000361,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,240,7.82,2024-08-11,2024-08-23,2024-08-24,SEA,135.12
PO-000362,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,228,7.87,2024-09-10,2024-09-20,2024-09-21,ROAD,128.36
PO-000363,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,252,8.13,2024-10-15,2024-10-27,2024-10-27,ROAD,141.88
PO-000364,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,306,79.1,2024-11-13,2024-11-23,2024-11-24,ROAD,172.28
PO-000365,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,342,8.11,2024-12-16,2024-12-28,2024-12-27,ROAD,192.55
PO-000366,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,168,8.13,2025-01-12,2025-01-21,2025-01-22,ROAD,94.58
PO-000367,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,180,7.97,2025-02-06,2025-02-15,2025-02-14,ROAD,101.34
PO-000368,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,204,8.23,2025-03-08,2025-03-18,2025-03-21,ROAD,114.85
PO-000369,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,216,7.97,2025-04-02,2025-04-12,2025-04-11,ROAD,121.61
PO-000370,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,216,7.97,2025-04-27,2025-05-08,2025-05-07,ROAD,121.61
PO-000371,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,228,8.0,2025-05-27,2025-06-04,2025-06-03,ROAD,128.36
PO-000372,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,240,7.77,2025-06-28,2025-07-08,2025-07-07,ROAD,135.12
PO-000373,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,252,8.22,07/24/2025,2025-08-02,2025-08-01,ROAD,141.88
PO-000374,Nordic Supply A/S,SUP-005,PRD-00020,Shower Gel 500ml,240,8.05,2025-08-27,2025-09-07,2025-09-07,ROAD,135.12
PO-000375,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,228,8.36,2025-09-21,2025-10-03,2025-10-02,SEA,128.36
PO-000376,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,252,8.23,2025-10-24,2025-11-05,2025-11-08,ROAD,141.88
PO-000377,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,306,7.76,2025-11-19,2025-11-27,2025-11-29,ROAD,172.28
PO-000378,NordicSupply AS,SUP-005,PRD-00020,Shower Gel 500ml,342,7.79,2025-12-15,2025-12-24,2025-12-24,ROAD,192.55
PO-000379,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,120,9.87,2024-01-03,2024-01-21,2024-01-24,SEA,61.32
PO-000380,NordicSupply,SUP-005,PRD-00021,Deodorant Roll-On 50ml,120,9.9,2024-01-28,2024-02-10,2024-02-10,ROAD,61.32
PO-000381,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,144,9.76,2024-02-22,2024-03-04,2024-03-06,ROAD,73.58
PO-000382,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,144,10.15,2024-03-25,2024-04-07,2024-04-09,ROAD,73.58
PO-000383,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,9.96,2024-04-24,2024-05-05,2024-05-05,ROAD,85.85
PO-000384,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,10.24,2024-05-22,2024-06-01,2024-05-31,ROAD,85.85
PO-000385,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,9.76,2024-06-22,2024-07-02,2024-07-05,ROAD,85.85
PO-000386,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,192,9.78,2024-07-18,2024-07-28,2024-07-31,ROAD,98.11
PO-000387,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,9.99,2024-08-19,2024-09-05,2024-09-07,ROAD,85.85
PO-000388,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,10.16,2024-09-15,2024-09-28,2024-09-28,ROAD,85.85
PO-000389,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,192,10.03,2024-10-18,2024-10-29,2024-10-29,ROAD,98.11
PO-000390,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,240,10.0,2024-11-19,2024-12-01,2024-12-03,SEA,122.64
PO-000391,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,264,10.16,2024-12-15,2024-12-23,2024-12-22,ROAD,134.9
PO-000392,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,120,10.27,2025-01-17,2025-01-28,2025-01-28,ROAD,61.32
PO-000393,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,144,9.73,2025-02-20,2025-03-03,2025-03-04,ROAD,73.58
PO-000394,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,144,9.99,2025-03-17,2025-03-26,2025-03-28,,73.58
PO-000395,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,10.16,2025-04-16,2025-04-27,2025-04-28,ROAD,85.85
PO-000396,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,9.93,2025-05-17,2025-05-28,2025-05-28,ROAD,85.85
PO-000397,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,10.11,2025-06-12,2025-06-21,2025-06-23,ROAD,85.85
PO-000398,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,192,9.68,2025-07-09,2025-07-22,2025-07-25,ROAD,98.11
PO-000399,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,10.15,2025-08-06,2025-08-16,2025-08-15,ROAD,85.85
PO-000400,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,168,9.82,2025-09-04,2025-09-12,2025-09-12,ROAD,85.85
PO-000401,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,192,9.82,2025-10-03,2025-10-11,2025-10-13,ROAD,98.11
PO-000402,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,192,9.89,2025-10-30,2025-11-07,2025-11-07,ROAD,98.11
PO-000403,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,240,10.15,2025-11-24,2025-12-02,2025-12-05,ROAD,122.64
PO-000404,NordicSupply AS,SUP-005,PRD-00021,Deodorant Roll-On 50ml,264,10.03,2025-12-19,2025-12-29,2025-12-29,ROAD,134.9
PO-000405,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,186,2.62,2024-01-05,2024-01-12,2024-01-11,ROAD,101.56
PO-000406,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,222,2.61,2024-03-04,2024-03-11,2024-03-11,,121.21
PO-000407,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,246,2.7,2024-05-01,2024-05-11,2024-05-10,ROAD,134.32
PO-000408,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,270,2.55,2024-07-04,2024-07-14,2024-07-15,ROAD,147.42
PO-000409,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,246,2.66,2024-09-03,2024-09-10,2024-09-09,ROAD,134.32
PO-000410,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,336,2.76,2024-11-05,2024-11-12,2024-11-15,ROAD,183.46
PO-000411,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,372,2.7,2024-12-30,2025-01-06,2025-01-07,ROAD,203.11
PO-000412,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,222,2.7,2025-03-02,2025-03-09,2025-03-08,ROAD,121.21
PO-000413,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,234,2.62,2025-04-29,2025-05-06,2025-05-06,ROAD,127.76
PO-000414,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,258,2.74,2025-06-25,2025-07-02,2025-07-03,ROAD,140.87
PO-000415,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,258,2.64,2025-08-25,2025-09-01,2025-09-01,ROAD,140.87
PO-000416,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,270,2.77,2025-10-26,2025-11-03,2025-11-03,ROAD,147.42
PO-000417,EuroFast GmbH,SUP-002,PRD-00022,Facial Cleanser 150ml,372,2.72,2025-12-26,2026-01-05,2026-01-08,ROAD,203.11
PO-000418,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,240,4.15,2024-01-23,2024-02-02,2024-02-04,ROAD,52.32
PO-000419,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,288,4.12,2024-03-04,2024-03-15,2024-03-15,ROAD,62.78
PO-000420,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,288,4.4,2024-04-18,2024-04-27,2024-04-29,ROAD,62.78
PO-000421,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,288,4.2,2024-05-28,2024-06-05,2024-06-05,ROAD,62.78
PO-000422,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,336,4.25,2024-07-13,2024-07-24,2024-07-27,ROAD,73.25
PO-000423,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,336,4.25,2024-08-31,2024-09-10,2024-09-10,ROAD,73.25
PO-000424,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,336,4.46,2024-10-13,2024-10-21,2024-10-22,ROAD,73.25
PO-000425,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,384,4.25,2024-11-27,2024-12-07,2024-12-06,ROAD,83.71
PO-000426,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,240,4.18,2025-01-09,2025-01-17,2025-01-18,ROAD,52.32
PO-000427,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,240,4.32,2025-02-18,2025-03-01,2025-02-28,ROAD,52.32
PO-000428,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,288,4.32,2025-04-02,2025-04-10,2025-04-12,ROAD,62.78
PO-000429,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,288,4.25,2025-05-19,2025-05-28,2025-05-27,ROAD,62.78
PO-000430,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,336,4.33,2025-07-02,2025-07-13,2025-07-14,ROAD,73.25
PO-000431,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,336,4.37,08/17/2025,2025-08-28,2025-08-29,ROAD,73.25
PO-000432,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,336,4.22,2025-10-05,2025-10-16,2025-10-18,ROAD,73.25
PO-000433,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,384,4.12,2025-11-14,2025-11-27,2025-11-28,ROAD,83.71
PO-000434,NordicSupply AS,SUP-005,PRD-00023,Lip Balm SPF15,432,4.28,2025-12-27,2026-01-10,2026-01-09,ROAD,94.18
PO-000435,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,180,6.04,2024-01-30,2024-02-08,2024-02-07,ROAD,64.44
PO-000436,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,216,6.2,2024-03-12,2024-03-20,2024-03-20,ROAD,77.33
PO-000437,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,228,6.09,2024-04-26,2024-05-05,2024-05-04,ROAD,81.62
PO-000438,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,252,6.01,2024-06-06,2024-06-20,2024-06-23,ROAD,90.22
PO-000439,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,264,6.15,2024-07-25,2024-08-06,2024-08-05,ROAD,94.51
PO-000440,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,240,5.76,2024-09-06,2024-09-14,2024-09-17,ROAD,85.92
PO-000441,NordicSupply,SUP-005,PRD-00024,Hand Sanitiser 500ml,264,6.06,2024-10-24,2024-11-01,2024-11-01,ROAD,94.51
PO-000442,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,354,6.01,2024-12-09,2024-12-19,2024-12-18,ROAD,126.73
PO-000443,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,180,6.12,2025-01-23,2025-02-02,2025-02-01,ROAD,64.44
PO-000444,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,216,6.35,2025-03-06,2025-03-14,2025-03-14,ROAD,77.33
PO-000445,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,228,6.1,2025-04-23,2025-05-02,2025-05-04,ROAD,81.62
PO-000446,NORDICSUPPLY,SUP-005,PRD-00024,Hand Sanitiser 500ml,252,6.16,2025-06-09,2025-06-23,2025-06-26,ROAD,90.22
PO-000447,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,264,6.1,2025-07-26,2025-08-05,2025-08-06,ROAD,94.51
PO-000448,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,240,6.01,2025-09-04,2025-09-13,2025-09-13,ROAD,85.92
PO-000449,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,264,6.02,2025-10-20,2025-10-31,2025-11-01,ROAD,94.51
PO-000450,NordicSupply AS,SUP-005,PRD-00024,Hand Sanitiser 500ml,354,6.17,2025-12-09,2025-12-17,2025-12-17,ROAD,126.73
PO-000451,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,144,8.13,2024-01-09,2024-02-01,2024-01-31,SEA,41.33
PO-000452,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.14,2024-02-05,2024-03-11,2024-03-13,SEA,55.1
PO-000453,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.15,2024-03-05,2024-04-02,2024-04-04,SEA,55.1
PO-000454,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.17,2024-04-05,2024-05-03,2024-05-05,SEA,55.1
PO-000455,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.33,2024-05-03,2024-06-07,2024-06-06,SEA,55.1
PO-000456,AsiaSource Co,SUP-003,PRD-96316,Toothpaste Whitening 100ml,240,8.11,2024-06-02,2024-06-21,2024-06-22,SEA,68.88
PO-000457,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,240,8.56,2024-07-03,2024-07-28,2024-07-30,SEA,68.88
PO-000458,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,240,8.37,2024-08-06,2024-08-26,2024-08-27,SEA,68.88
PO-000459,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.25,2024-09-04,2024-09-29,2024-09-29,SEA,55.1
PO-000460,AsiaSource Co,SUP-003,PRD-95124,Toothpaste Whitening 100ml,240,7.99,2024-10-07,2024-11-03,2024-11-06,SEA,68.88
PO-000461,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,288,8.09,2024-11-07,2024-11-30,2024-12-02,SEA,82.66
PO-000462,AsiaSource,SUP-003,PRD-00025,Toothpaste Whitening 100ml,336,8.27,2024-12-03,2025-01-18,2025-01-21,SEA,96.43
PO-000463,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,144,8.15,2025-01-01,2025-01-21,2025-01-23,SEA,41.33
PO-000464,AsiaSource,SUP-003,PRD-00025,Toothpaste Whitening 100ml,144,8.23,2025-01-30,2025-02-26,2025-02-25,SEA,41.33
PO-000465,ASIASOURCE,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.3,2025-03-03,2025-03-31,2025-04-01,SEA,55.1
PO-000466,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.05,2025-04-05,2025-05-02,2025-05-02,SEA,55.1
PO-000467,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,8.24,2025-05-06,2025-06-01,2025-05-31,SEA,55.1
PO-000468,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,240,8.3,2025-06-05,2025-06-30,2025-07-03,SEA,68.88
PO-000469,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,240,8.41,2025-07-05,2025-08-26,2025-08-29,SEA,68.88
PO-000470,Asia Source Co.,SUP-003,PRD-00025,Toothpaste Whitening 100ml,240,8.12,2025-08-06,2025-09-01,2025-09-01,SEA,68.88
PO-000471,ASIASOURCE,SUP-003,PRD-00025,Toothpaste Whitening 100ml,192,7.99,2025-09-10,2025-09-28,2025-09-28,SEA,55.1
PO-000472,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,240,8.19,2025-10-11,2025-11-06,2025-11-06,SEA,68.88
PO-000473,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,288,8.22,2025-11-14,2025-12-03,2025-12-05,SEA,82.66
PO-000474,AsiaSource Co,SUP-003,PRD-00025,Toothpaste Whitening 100ml,336,8.16,2025-12-18,2026-01-08,2026-01-11,SEA,96.43
PO-000475,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,120,11.59,04/01/24,2024-01-16,2024-01-19,ROAD,25.92
PO-000476,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,120,12.03,2024-02-05,2024-02-13,2024-02-12,ROAD,25.92
PO-000477,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,144,11.52,2024-03-03,2024-03-11,2024-03-11,ROAD,31.1
PO-000478,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,144,11.99,2024-03-28,2024-04-07,2024-04-06,ROAD,31.1
PO-000479,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,12.23,2024-05-02,2024-05-10,2024-05-12,ROAD,36.29
PO-000480,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,11.68,2024-05-29,2024-06-08,2024-06-11,ROAD,36.29
PO-000481,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,12.03,2024-06-27,2024-07-07,2024-07-09,ROAD,36.29
PO-000482,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,192,11.51,2024-07-24,2024-08-05,2024-08-05,ROAD,41.47
PO-000483,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,12.06,2024-08-22,2024-09-01,2024-09-03,,36.29
PO-000484,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,11.81,2024-09-20,2024-10-01,2024-10-02,ROAD,36.29
PO-000485,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,192,11.98,2024-10-17,2024-10-24,2024-10-23,ROAD,41.47
PO-000486,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,216,11.74,2024-11-18,2024-11-28,2024-11-30,ROAD,46.66
PO-000487,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,240,11.73,2024-12-15,2024-12-24,2024-12-23,ROAD,51.84
PO-000488,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,120,11.96,2025-01-14,2025-01-21,2025-01-21,ROAD,25.92
PO-000489,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,120,11.92,2025-02-12,2025-02-21,2025-02-24,ROAD,25.92
PO-000490,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,144,11.75,2025-03-15,2025-03-24,2025-03-25,ROAD,31.1
PO-000491,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,144,11.91,2025-04-10,2025-04-19,2025-04-22,ROAD,31.1
PO-000492,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,12.19,2025-05-05,2025-05-15,2025-05-15,ROAD,36.29
PO-000493,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,11.94,2025-05-31,2025-06-09,2025-06-11,ROAD,36.29
PO-000494,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,192,11.65,2025-07-01,2025-07-08,2025-07-11,ROAD,41.47
PO-000495,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,192,11.88,2025-07-28,2025-08-04,2025-08-03,ROAD,41.47
PO-000496,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,168,11.87,2025-08-30,2025-09-08,2025-09-07,ROAD,36.29
PO-000497,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,192,11.83,2025-10-03,2025-10-11,2025-10-13,ROAD,41.47
PO-000498,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,216,11.6,2025-11-02,2025-11-10,2025-11-10,ROAD,46.66
PO-000499,EuroFast GmbH,SUP-002,PRD-00026,Mouthwash Fresh Mint 500ml,-240,11.88,2025-12-06,2025-12-17,2025-12-16,ROAD,51.84
PO-000500,AsiaSource,SUP-003,PRD-00027,Cotton Buds 200-Pack,108,11.17,2024-01-06,2024-02-02,2024-02-03,SEA,31.86
PO-000501,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,120,11.27,2024-02-09,2024-03-05,2024-03-07,SEA,35.4
PO-000502,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,132,11.3,2024-03-12,2024-04-02,2024-04-02,SEA,38.94
PO-000503,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,144,11.14,2024-04-11,2024-05-02,2024-05-01,SEA,42.48
PO-000504,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,144,11.13,2024-05-12,2024-06-02,2024-06-03,SEA,42.48
PO-000505,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,11.18,2024-06-06,2024-07-02,2024-07-01,SEA,46.02
PO-000506,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,112.8,2024-07-05,2024-08-08,2024-08-09,SEA,46.02
PO-000507,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,11.09,2024-07-30,2024-08-23,2024-08-26,SEA,46.02
PO-000508,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,11.28,2024-08-29,2024-09-20,2024-09-23,SEA,46.02
PO-000509,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,144,10.95,2024-09-28,2024-10-24,2024-10-23,SEA,42.48
PO-000510,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,11.53,2024-10-30,2024-11-26,2024-11-29,SEA,46.02
PO-000511,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,192,11.67,2024-11-25,2024-12-15,2024-12-18,SEA,56.64
PO-000512,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,216,11.38,2024-12-20,2025-02-02,2025-02-01,SEA,63.72
PO-000513,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,108,11.21,2025-01-20,2025-03-02,2025-03-01,SEA,31.86
PO-000514,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,120,11.41,2025-02-17,2025-03-12,2025-03-15,SEA,35.4
PO-000515,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,132,10.83,2025-03-15,2025-04-03,2025-04-06,SEA,38.94
PO-000516,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,144,11.24,2025-04-10,2025-05-07,2025-05-06,SEA,42.48
PO-000517,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,144,11.31,2025-05-05,2025-06-14,2025-06-15,SEA,42.48
PO-000518,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,10.64,2025-06-03,2025-06-23,2025-06-24,SEA,46.02
PO-000519,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,11.07,2025-06-29,2025-07-17,2025-07-18,SEA,46.02
PO-000520,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,11.27,2025-07-29,2025-08-17,2025-08-17,SEA,46.02
PO-000521,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,144,11.41,2025-09-02,2025-10-01,2025-09-30,SEA,42.48
PO-000522,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,156,10.94,2025-10-07,2025-10-31,2025-11-01,SEA,46.02
PO-000523,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,192,11.28,2025-11-01,2025-11-24,2025-11-27,SEA,56.64
PO-000524,AsiaSource Co,SUP-003,PRD-00027,Cotton Buds 200-Pack,216,11.38,2025-12-06,2025-12-28,2025-12-31,SEA,63.72
PO-000525,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,192,7.89,2024-01-20,2024-01-30,2024-01-29,ROAD,354.82
PO-000526,NordicSupply AS,SUP-005,PRD-00028,Premium Ground Coffee 250g,192,7.6,2024-02-23,2024-03-03,2024-03-03,ROAD,354.82
